% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=845916, Sun Feb 11 18:03:42 2024, <python>{}</python>
1 12 1.584355684122242 1.0000472233372089 -2.2173796056024564 -2.2173796056024564e+00 0.2982289618894913 1.4684983958340325   
2 24 1.540522206907134 1.0947241588682122 -2.2173796056024564 -1.0630167203903342e+00 -0.005253468775260589 1.8189873120395084   
3 36 1.5544712158197365 1.1381203233566006 -2.2173796056024564 -1.6770545240210755e+00 0.003518653844969244 1.2194713268800168   
4 48 1.573908065863211 1.1872940635440863 -2.2173796056024564 -1.5324194468158192e+00 -0.26864734105696303 1.0060887315080107   
5 60 1.5293028225618324 1.2286675864781464 -2.2173796056024564 -9.2948140073427965e-01 0.37969815565657256 1.314145798383346   
6 72 1.5376185351800726 1.283005654471498 -2.2173796056024564 -1.5155343517331861e+00 0.09892016838957227 0.7287512898543458   
7 84 1.482998398625672 1.281183648801658 -2.2173796056024564 -6.4450659857928205e-01 0.543651893010686 1.2130762254729848   
8 96 1.4316987864608246 1.3048447100656213 -2.2173796056024564 -1.2077943183375239e+00 0.24465333256709823 0.9739755541829609   
9 108 1.4041642179019436 1.3173612787542983 -2.2173796056024564 -1.4029891474681788e+00 -0.18109985958692365 0.9703230343034709   
10 120 1.4339768703779643 1.3350568734062684 -2.2173796056024564 -9.9861284521080618e-01 -0.09832993666582945 0.904584141325216   
11 132 1.372845163015511 1.3587413962946746 -2.2173796056024564 -1.0795367757073799e+00 0.008123958528047773 0.9975658863032167   
12 144 1.346627859383297 1.3880747103080289 -2.2173796056024564 -1.2411429171603199e+00 -0.3112412684283852 0.5227936762348966   
13 156 1.352207263450799 1.3876863027395387 -2.2173796056024564 -1.9755207500303231e+00 -0.3538535921909158 0.8031842527769338   
14 168 1.3631369427489073 1.4072271198765454 -2.2173796056024564 -1.1171694384117681e+00 -0.0710723207375332 2.1054222138989176   
15 180 1.4184368358775412 1.4080173325664056 -2.2173796056024564 -1.0702151012840058e+00 0.3199868541457711 1.3416675463106444   
16 192 1.4826148103184107 1.4241415642489301 -2.2173796056024564 -9.6481602222269780e-01 0.37594989015153074 1.5536174294245608   
17 204 1.471574325843374 1.4252922756419588 -2.2173796056024564 -1.6396137567422218e+00 0.21638822344806843 2.2531820681437216   
18 216 1.5098534120609957 1.4353558888793214 -2.2173796056024564 -1.6572112804563159e+00 0.05741796486877217 2.4281232871224496   
19 228 1.5814994628777173 1.4406391078784713 -2.2173796056024564 -1.1202377571947624e+00 0.47510961203495583 1.1432058355260668   
20 240 1.6498741240381432 1.439501906628769 -2.2173796056024564 -1.4428614333607741e+00 0.27806690093087627 0.9005162498582171   
21 252 1.6438069832107445 1.483277231102874 -2.2173796056024564 -1.9416648722445498e+00 -0.04967533171686156 1.3201233267603725   
22 264 1.6052356879197809 1.5271007925954867 -2.2173796056024564 -1.7739960003380608e+00 0.022634435509321094 1.5541585771065547   
23 276 1.5223378872471969 1.536679960434408 -2.2173796056024564 -1.3359150807928211e+00 0.4404987878056434 0.956648925450426   
24 288 1.4422361269808812 1.5536361135619832 -2.2173796056024564 -2.0921493655293615e+00 0.20921583092824098 1.4649117176452977   
25 300 1.3965265416966364 1.5795439935734987 -2.2173796056024564 -1.9460228076122252e+00 -0.0654444463365346 1.108313215120647   
26 312 1.4541590100373696 1.6017709331651933 -2.2173796056024564 -1.8834522090093453e+00 0.5615141704102048 1.413503230286011   
27 324 1.5269143200387647 1.6372213319067421 -2.2173796056024564 -1.9727616143216378e+00 0.2373399099465124 1.187948107972505   
28 336 1.5694588663369355 1.6555951976585128 -2.2173796056024564 -1.4941260755365227e+00 0.5823344149183136 1.5269525945146993   
29 348 1.562858150863679 1.691233643752664 -2.2173796056024564 -1.3440853732467324e+00 -0.19952485767313946 1.7529736284421629   
30 360 1.5493721178477724 1.6976219124012477 -2.2173796056024564 -1.4136204985238092e+00 0.3901862493100846 1.1700874302129098   
31 372 1.4918741898131274 1.7556745567828929 -2.2173796056024564 -1.2631259275525772e+00 -0.22830232791974103 0.7934053294525915   
32 384 1.5354496608716317 1.8068701691351365 -2.2173796056024564 -5.6440858419116158e-01 0.00866488680686528 1.0472247482545798   
33 396 1.5873801450968799 1.8230154679731156 -2.2173796056024564 -1.1718644426166414e+00 -0.02856305666813863 1.3330892828615704   
34 408 1.5951308014365428 1.8336233923443899 -2.2173796056024564 -1.8154798489890114e+00 0.5289342696598986 1.1782660127155518   
35 420 1.5865960812067805 1.8562916912995733 -2.2173796056024564 -1.0178332266519001e+00 0.4609282639755494 1.670175844294878   
36 432 1.5968699670493263 1.8490171062586889 -2.4987211671247156 -2.4987211671247156e+00 0.6403144834185874 1.1940455713705158   
37 444 1.640163769391725 1.8951817508693594 -2.4987211671247156 -6.5688163802362698e-01 0.15781124473583796 0.9784515673587323   
38 456 1.675287634816967 1.915406953699981 -2.4987211671247156 -1.7149457256546001e+00 -0.07622992944083995 1.4321940500146342   
