% # columns="iter, evals, sigma, 0, fitness, xbest" seed=845916, Sun Feb 11 18:03:42 2024, <python>{}</python>
1 12 1.584355684122242 0 -2.2173796056024564 -0.7746870974586642 1.5343514867780206 -0.8977195239312405 0.7421365432397334 -0.3514364018506819 1.5786142265004361 0.11720832923693147 -0.33683882973919055 0.9321179654180327 1.8923102077012857 0.018903793938683747 -0.10444909142943459 0.08490772340902143 4.68647206594988 1.355891344850289 3.223202082551464 4.656941982013786 -0.9591924513967112
2 24 1.540522206907134 0 -1.0630167203903342 1.2547433624109368 2.1649457156245444 2.363557331576681 -1.1808248084296609 0.558560109111903 -0.9914257910350392 0.12775876136293118 0.17353814478002738 0.46407453237453267 -0.2902898621692051 3.3898217753303364 -1.2314232205368825 3.2283497479498506 1.5940158376692697 -0.20959363341695336 -0.06576075947967142 1.7313682343110983 -0.2907419574544825
3 36 1.5544712158197365 0 -1.6770545240210755 -0.023394469369859117 -0.685985604133073 -1.008645416339476 -0.25302761248117944 -0.8422295725000446 5.1945761186622565 1.340961750991623 2.0127663420457003 1.8966331616587222 -0.06325841116402864 2.5902464294619865 -1.4805138868195669 1.8739114351891506 -2.4069182155185267 2.9169739677287208 1.8337636768384324 1.1666330269335754 -0.4248049935071572
4 48 1.573908065863211 0 -1.5324194468158192 1.2832123785411036 2.911991948542743 -1.2786869148137978 -0.14019616321891615 -1.1903972798397056 2.3739092517361655 -0.4199745380100014 -0.4600489433570357 0.43649453957127615 -3.0058991071280197 2.6930997180950276 -3.5230165847956787 4.255130654105849 0.4163539822681207 5.339928332735738 0.23302788596437762 3.5458833709812185 -2.7897400607408973
5 60 1.5293028225618324 0 -0.9294814007342797 -1.865022429080823 3.966367957756839 0.6617806577129058 -0.06448974314550121 0.5838728103286253 4.4183451743292395 -0.1820758922806407 -1.618091253716715 2.6748920858620315 -1.8429675066433837 3.362931112027145 -3.828629470624508 1.5081667885195977 0.7326430406423982 0.436428949038679 0.2386867697101022 1.6860522772815452 -0.9661800204408107
6 72 1.5376185351800726 0 -1.515534351733186 -0.7851409786200783 2.544833230634013 1.9731510694294738 1.1084373840304471 -3.5923954095712 5.2096026148858545 -0.0633985069534099 -0.7919825334211719 3.100915454890127 0.1773955041042503 2.5215269043547957 -5.067456381136559 3.663049996592224 4.914982844130992 -1.041326378689499 -0.23797073096809646 1.2720332531806857 -2.2002403607289507
7 84 1.482998398625672 0 -0.644506598579282 0.7083139768700085 4.736626020284081 0.9517609866441454 -1.7564613045078046 -1.905680367798705 1.7303591984895192 0.9299525585821756 -0.2578764882761962 2.572945489117426 -0.2657385912261268 0.345266905596894 -4.9641724924580695 3.975591694060302 0.23721776092159663 -1.290733796012334 2.9831088110443424 2.756821259846089 -1.434625959527107
8 96 1.4316987864608246 0 -1.207794318337524 -0.006021943803802443 2.986078431112884 1.4742316517021379 0.6194113026939045 0.12852190797163487 0.9409062263620562 0.1021591793072889 0.6472925516511217 0.9891425958339498 -1.9948749430025199 -2.519574044615326 -3.941481445402299 2.203644663201077 1.2394548376607206 -2.7024766017078687 2.215704400869847 4.098116097105271 -0.3542452220447549
9 108 1.4041642179019436 0 -1.4029891474681788 1.7066178164123214 2.916973759989384 0.723252387353897 0.49686431190542335 -2.712717094668882 2.6737241821292055 -1.9056502018040906 -0.8313590739463204 2.0690563416097167 -1.464314200393363 -1.7575579230091822 -4.568530752620274 4.60461174236934 1.450096326591411 -2.8066883322865372 3.832496657831105 3.48246618433988 2.304217896589426
10 120 1.4339768703779643 0 -0.9986128452108062 1.1927427506842758 4.187179109494384 3.681241518166888 1.72484525067486 -2.7942321423109213 0.8515990305545698 -0.4973765605049525 -1.1025093106260488 2.9623600362319005 -2.7250077817775225 -0.9313031534454448 -2.940581607654553 0.7023463350040013 1.0841952991690453 -2.5263616140394163 2.34190382852443 6.984960379475772 0.9073781057941317
