% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=845916, Sun Feb 11 18:03:42 2024, <python>{}</python>
1 12 1.584355684122242 0 0 1.596390649642007 1.5828918915511916 1.5828949507873513 1.5856532419154379 1.5843001806108072 1.579339866473384 1.5719834505088197 1.5560560264541308 1.5862818631268296 1.5670018380284272 1.5849968900285667 1.5831023997355251 1.5875355115166858 1.5840164493980535 1.5719718321559117 1.580953797262086 1.586252367884671 1.5745170365660266
2 24 1.540522206907134 0 0 1.541068709759053 1.5315389011183818 1.533238985392577 1.5344670562882705 1.5343282581594242 1.5483904545772702 1.5351916633893414 1.508795975298674 1.5335099516452186 1.5290865981653237 1.5529378594588177 1.5307776523285983 1.5613362234029657 1.538171018720081 1.5416635952467848 1.5456055397305752 1.5402714485867133 1.5164888785056536
3 36 1.5544712158197365 0 0 1.5516767099380986 1.5387592494439992 1.5420101585034058 1.5452434963314092 1.5300827375984773 1.5956162825457048 1.5544585852809372 1.5034657734733647 1.548550069936034 1.5440762310408358 1.5687040433269512 1.5350770323122942 1.5543166783336329 1.584985757508618 1.556780331479307 1.570311982156086 1.558455101240358 1.533523499623519
4 48 1.573908065863211 0 0 1.5706917109973495 1.5527009587005547 1.555987414266804 1.5614493900065942 1.5422657633367274 1.5995008130092998 1.5602709741589729 1.5213395574849249 1.5528265017896212 1.5629120610556726 1.5684203995765713 1.5785133936793498 1.5824844238484561 1.6019135225226848 1.6047494375193925 1.5860328439134255 1.5787324876380742 1.5500410958522466
5 60 1.5293028225618324 0 0 1.5261053176794281 1.5010019927362275 1.50624977311021 1.507795815233175 1.4841491460456582 1.5602612655665449 1.5156709343727022 1.4764411455399313 1.512664799848898 1.5051108023040545 1.5303838563010932 1.5094247973015438 1.532754125494398 1.5625720422586464 1.5699068618684557 1.5339621221156212 1.5357787873553865 1.4921389726345589
6 72 1.5376185351800726 0 0 1.5184268006831123 1.5141842642948333 1.516083234713967 1.504404248062437 1.5172310765953252 1.5663876162199137 1.5151246772189442 1.4849410927145241 1.5364206524693997 1.5041352574583426 1.5403036354312676 1.519283319435762 1.5393448486440477 1.6085566149409491 1.5584145836071797 1.5333435919100604 1.543981431993826 1.5086435727086942
7 84 1.482998398625672 0 0 1.4667578114994213 1.4439398928932932 1.471219990995473 1.4356152900471733 1.4662779245643045 1.5023541961190363 1.4648381342227832 1.427405827311142 1.487742151487967 1.4314840691890598 1.480629829603479 1.4706415289036168 1.4830613368820145 1.5434606425690085 1.5097087669714957 1.4888625280212302 1.4880601465503995 1.449723977167415
8 96 1.4316987864608246 0 0 1.41664627971585 1.3886615659580253 1.4241299528150064 1.380986745291992 1.4152404741857814 1.4458791877151458 1.4118024277918377 1.3694607713234035 1.4219081540516765 1.3898728073480977 1.4405378248507512 1.414857305649327 1.4208706193258553 1.4699938288939178 1.473420638554003 1.4318489454685768 1.4410145800437415 1.3848957926138679
9 108 1.4041642179019436 0 0 1.3689622414650222 1.3418395864325041 1.3923005858106479 1.3542510978508315 1.3944799045223577 1.4063625442789793 1.3751357064885767 1.3459573311645658 1.392246021044176 1.3741449339213694 1.41423440434337 1.3867169984605723 1.393562838643453 1.4388760402426324 1.4521059691991691 1.4093459165913345 1.415893976753249 1.3626274275047512
10 120 1.4339768703779643 0 0 1.3936468125569008 1.3898718815342919 1.4005700880439578 1.3822285331630881 1.4258318403885166 1.4404142737329306 1.3958744736837825 1.3625905116157784 1.4289821341861635 1.4088679316818318 1.4452186391272097 1.4122775290906435 1.430626639031059 1.4642649128833232 1.5015291712791623 1.4295945835005275 1.4674139378011688 1.3876985632073897
