% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=845916, Sun Feb 11 18:03:42 2024
1 12 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
2 24 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
3 36 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
4 48 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
5 60 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
6 72 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
7 84 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
8 96 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
9 108 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
10 120 -0.019906123101297024 -0.006523158534152956 0.004178351267648426 0.03454214468178781 0.95949129065269 0.9765063770911204 0.9810957945111821 0.9910460509779837 0.9949766481031597 0.9960729005088041 0.9964875340171631 0.9981953158021653 0.9988671575454363 0.9990164584415765 1.0001305442251969 1.0005082250331423 1.0015481770504577 1.004695869898635 1.01469193960287 1.0191383023119658 1.0235345547894328 1.041222379378097
