% # columns="iteration, evaluation, void, void, void, xmean", seed=845916, Sun Feb 11 18:03:42 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 -1.1443559986407967 1.3600230297515257 -0.43951993788219457 0.33827654738023283 -0.26314559821663275 1.5167924939416326 -1.2031893374502634 0.41843551427250647 0.28744601198283454 -0.25076325567317725 0.7756391965493223 -0.7672618549893094 0.7962107535234275 3.1610437776096996 0.46327503691388927 1.5550843221548105 3.4294857802021803 -0.8580571349285186
2 24 0 0 0 -0.3352740442849096 1.8181037282782215 0.644492449346963 0.9429717493078764 -0.1914879229848403 1.5467872563415417 -0.029923075558533352 0.19439525705580318 -0.1930221733078838 -0.7576761861946233 1.8715513461235138 -1.423645633784526 2.583762873166727 2.4649540282280284 1.6975235210435557 0.32693662577494575 2.8982849888315627 -0.36905932470978076
3 36 0 0 0 -0.19620268153416054 0.9812650736006534 -0.33818787817681106 0.7123510196280503 0.44488652706543863 3.605571459738112 0.36727835943055376 0.7957453333296153 0.8323041938895785 -0.6782880518295261 2.607431832241446 -1.5996258971655841 2.909090487938166 0.5343123813102131 2.0855869760889614 0.3348841132649689 1.6332338003839475 -0.012815454344600685
4 48 0 0 0 0.213072704012088 1.6041054669719186 -0.6434987853193491 0.24749375664481849 -0.35083875548532484 3.2184827457262735 0.1475469687570658 0.23881693381976543 0.5586551724041748 -1.5040729944474 2.7498702708740055 -3.5227151672318615 3.5821409100524493 0.1562787241650192 3.3578271569773226 0.21567239102034258 3.1357123018678994 -1.0155111038314824
5 60 0 0 0 -0.45525910114597323 1.930315247170482 0.07115551196055148 -0.2157636216945819 -0.20899633968541512 3.8602450250473606 -0.10479153369036998 -0.49711733385965773 1.929746101723599 -1.2384802763218365 2.127595009342958 -3.64176295991323 2.6882722212711463 -0.11574778247150674 1.696839873624329 -0.020225961319289304 2.0326929581715376 -0.5129862246245875
6 72 0 0 0 -0.322736892130819 2.872603106703262 1.1210348389605524 0.20860375685041727 -1.9603724075634874 3.7105066622760656 0.06374921138919598 -0.2950175556014939 2.9476148393859183 0.02637420653134437 1.3850621007459294 -4.259929802508313 3.031440780561521 2.2863361586000392 0.16298378083994747 0.12295528115151186 1.2682499640823133 -0.3757633884577754
7 84 0 0 0 0.3283534086385448 3.25390548577024 1.438929410999343 -0.08034350935539541 -1.4530802258163311 3.1290508797263077 0.6192319644870399 -0.24687424854556086 1.802151006416571 -0.46310925284404647 0.5622861853721863 -4.2085490984059755 3.303129971545362 1.0353878129864325 -0.29253388708893835 1.6380204995372765 2.345933832753369 -0.8216662614756618
8 96 0 0 0 0.7609406010806029 2.601309349846219 0.899382422047686 0.08372842228870178 -0.6033892251078556 2.0265205029535016 -0.40605513220342915 0.13599818238352532 1.4986007768805574 0.04905238474411511 -0.8828079834249323 -4.145448424928788 2.541147444851446 2.1612224331557033 -1.3846277800289641 1.544223380736702 3.9461228203180685 -0.46444899453399136
9 108 0 0 0 0.8965771625688524 2.8258626127504196 1.5620797842935985 0.6099478245160956 -1.2288743347176534 2.350420025347842 -1.0295068414717339 -0.048193186448844766 2.0631504135443937 -1.4005105271061777 -0.43817166762329146 -4.287335852907415 3.3036192892913423 2.0287164705597904 -1.7598046761664472 1.7816102926293567 4.376274283749845 0.8194568933539312
10 120 0 0 0 0.44368853045989 4.033703924260625 2.19137702742241 0.6341886674501659 -2.1937219207496232 1.0125057402201343 -0.4129492318776262 -1.0812232268062374 2.942702474690212 -1.3974468434547611 -1.1054382012297608 -3.7686285069204777 2.5211702578671464 1.3922633308152685 -3.0042425095368617 1.8722153899449852 5.073378440025976 0.9428755145114911
11 132 0 0 0 0.8140563895078025 3.9433931626664127 2.4816680887221962 0.7336244086521847 -2.218792883580167 1.3965047697358879 0.23040177385205662 -0.9191719824884599 2.5883631822819133 -1.3753029346530843 -1.2817921579702731 -2.6319659068897505 2.362236114659296 1.9013229227129271 -1.9090783039335262 1.8821691512170267 4.580970274342491 0.4529812854824872
12 144 0 0 0 -0.17008265938771994 3.9668074564825595 2.1848137791097866 -0.3734244414224107 -2.4705434714188312 3.1558658631230103 -0.5344941332427905 0.36692532930991595 1.8767387276418717 -1.0215442206275955 -2.4526431135736817 -1.931827320723946 1.4890400448757626 1.275547654900936 -1.313674695855404 2.392140409054136 4.525722422707292 0.24015233925049917
13 156 0 0 0 -0.5958624287379881 4.7779177566181845 1.6638719673333875 -0.7950321336882542 -3.0510652921426016 2.1182887052091823 -1.2718934363648202 1.2977688609934959 0.7279173547830768 -0.9969097616221186 -2.333604412462749 -2.345776974912471 0.5420879407857249 1.7941595935185712 -0.4431127771212937 3.129475224208778 4.163632695251932 0.13974895011683033
14 168 0 0 0 -1.1963483673552708 5.270515727938461 0.6201665643080043 -0.6677157885512467 -2.6014864588469666 1.3520163544448154 -0.8166375826647914 0.6097548420698161 0.11610322371867265 -2.317709912654252 -2.5269752274332458 -3.279017473558791 0.587364374194131 0.9397514883627488 0.9965518140706111 2.466160145659452 3.9943838956627347 -0.09371523970969156
15 180 0 0 0 -1.3020183892768962 5.802864013181674 0.42344166876596534 -1.3580774897263668 -2.7526740557930798 0.2472416902825212 -0.11403029683071897 0.9027275788034536 -0.40966964114086 -2.4324218427599003 -4.105124111427474 -2.963936763390212 0.2970689076136858 -0.024149895712685998 0.6103250000194826 1.445551386252944 4.686082091475053 -0.40195570206637676
16 192 0 0 0 -1.1007704722649867 6.252321714587184 0.23100023602296466 -0.9635847046027888 -4.054741794162792 0.08433365005753912 -0.07806860919923128 1.5530435910575722 0.028168928155011763 -4.172105798662791 -3.2786569580643063 -4.724857061035138 -0.8285861716408245 0.12342053892052707 -0.8925587266571711 1.304534759163712 4.933909348271717 -0.18819270721393352
17 204 0 0 0 -1.1375895147716863 5.651882891634746 -0.7071029328398342 -0.9917753426878824 -2.677502523873505 -0.08027290452828273 0.3327925351695511 1.6366894812814623 0.388915219241557 -4.243454481850909 -3.992823683683531 -4.0226713257554 -0.43676662350650386 0.11185954819644534 -0.8420476342326643 1.8331619738197735 4.519016116305013 -1.1461625396289392
18 216 0 0 0 -0.4046162080150538 6.594430800628874 -1.8522618033470863 -1.0681873036543958 -2.6450127678474833 -1.1447210313263105 1.8223822934421674 1.7879377722851066 0.5156684288452246 -4.667876821061234 -2.7238415314019444 -3.7840857728233703 0.5372664282071014 -1.3032452847534235 -1.4120829461919973 1.9284854913062075 4.336238590377651 -1.3995096407276595
19 228 0 0 0 -0.4874340524231893 7.446059804263859 -2.5682033020363018 -1.5783634490922729 -0.9560501398922989 -1.0473878856717547 0.5947569881470924 2.772337284348965 0.1389271284396763 -5.236050396869201 -1.8058437331260142 -2.7103956915376326 0.6301533713238394 -2.222443814828687 -0.3007462270912622 3.6775779726715334 4.518390846785019 -0.08003038496584036
20 240 0 0 0 -0.8919292992570197 8.0801894755169 -3.4728912710032 -0.22251861409533924 -0.721842124190799 -0.8145469572643099 1.0392458525494142 0.866728748796324 1.0925792824544307 -5.11032706384926 -1.0779770495158854 -2.7187322782422654 1.7446054501861592 -3.504673173603491 0.5307446834442933 3.9026754629044 4.539812730109931 0.14307393561445775
21 252 0 0 0 -0.1420728805329089 8.702957532112677 -2.378236711855342 -0.2699210546487311 -0.01021931854222391 -0.9130413890673065 1.0301697610781426 0.4048252669130058 1.2219994882434604 -6.570436994793627 -2.2266460525485234 -4.0061674394308975 1.293413959820551 -2.0999703316839544 0.1583723046609783 3.703841389609194 4.609647771608352 0.3741787281867426
22 264 0 0 0 0.5103285261321646 8.383722657482863 -1.2256681285305533 -0.2122891653535115 0.33590901207199975 -0.8252184363448508 0.39649938593591916 0.7260413438519673 0.7846462648656677 -5.79399757907152 -1.6424316429859898 -3.9468082174398695 3.2093953520924456 -1.8610016022198634 1.0325301768597865 4.840300520887767 5.029000830286413 0.4009229804987446
23 276 0 0 0 -0.2606075776280439 8.306475966388897 -0.6456414521053753 1.2290629999909306 -0.28182286403997237 -0.4513436189184319 0.47607812309048025 -0.6605510038682452 1.5538893909899782 -4.814798004084107 -2.646775890156057 -4.100155347737317 3.0067308698891737 -2.1074802061986966 -0.09474581356840739 4.462395871645194 4.719245195658199 0.7546022199878076
24 288 0 0 0 -0.7190219128958759 8.058371378316611 -1.1612468457245682 0.09942572794808369 -0.5185287666919528 -1.3248470924675853 -0.6001622356440262 0.04202096021755031 3.140972715856481 -4.900215805574699 -2.7390649299864385 -4.196320548257609 3.0121741314082358 -2.2174318187463355 -1.079024840709849 4.297557321782151 4.0758531723619695 0.48026500227545893
25 300 0 0 0 -1.2654754634876832 8.124838784659914 0.5307383936498566 0.4686055274247734 -2.1820500509391882 -1.0391397915729548 -0.08801140227911386 0.11989919973168889 3.4325656014033803 -5.454761058747978 -3.5962785418076124 -3.296579940630262 3.182154064853865 -1.354766814738779 -1.9738252838046502 3.9324642028046948 3.453664610434738 0.0813691379900015
26 312 0 0 0 -1.6196846780874514 7.958317840239646 1.520325360318542 1.3761702501259634 -2.7836597937689245 -0.6500040848353632 -0.582885282949518 0.15571325766692232 3.658433900116718 -6.6939142454377105 -3.67768990205227 -2.9495168097502997 4.283004791333149 -3.1568445408595065 -2.053936123677938 5.763793813097514 3.392500869991664 1.1880890924457361
27 324 0 0 0 -2.426909414314933 7.481496371170274 1.4141058814776353 0.6268972225610777 -3.4557537621198593 -1.8270213273511957 -0.03734102940523587 -0.6417340125361063 4.81563139341449 -7.976439220904616 -3.8309009372548184 -4.025762167541289 4.540148565861929 -3.22182783452775 -3.564410603815859 5.343589669566053 4.262580853302128 -0.08331301138174463
28 336 0 0 0 -2.0191987707453096 6.708104863870348 3.016518105102727 0.39868943910551 -4.2515027548210425 -1.850049056940978 -0.4761257253649949 -0.5817044974920151 5.053468903101413 -7.34537262589993 -4.442699994893725 -3.4811514783423188 4.268005080215944 -1.2706046556169075 -4.364196892766821 5.132389581932999 4.854442861156484 -0.3537072240046459
29 348 0 0 0 -2.4858476724490246 6.900526583729423 2.554766617418218 -0.015526038569796674 -4.9554528590900935 -1.5470647307937326 -0.48502032882631646 0.9288880941087456 5.948240147449204 -5.619075234711681 -4.5571091431644914 -3.307924219402035 4.723784574448854 -1.7228977689453377 -3.8577123015425756 4.8401757288425085 3.9129686993290593 -0.199072320848017
30 360 0 0 0 -2.536178187256124 7.5062813264073585 1.5912771287799579 -0.3672552813039621 -3.894506041948192 -1.9212871234676034 -0.2001201292659967 0.21560208102931888 5.51281369995002 -5.593104305082703 -4.3468930998694395 -1.968050817547087 6.260299252573013 -3.6450492920887787 -4.66050901272106 3.7529776666034627 4.254761886469978 -0.1297177394185829
31 372 0 0 0 -1.5091818453261152 6.898419581298842 2.037662925824751 -0.26655570555402813 -3.554245736314243 -3.3406819897786444 -0.3738410280348429 -0.5284719567266974 6.182014158194426 -4.986455717540217 -3.901464289287042 -2.2851256106892115 5.67775369501055 -2.6435092415361825 -4.714883766838392 3.8297830909931823 3.2923879241776346 -0.7857307359421087
32 384 0 0 0 -2.6806592195392063 7.63827977935944 1.6462734350201906 -0.5558559748450158 -2.544527848543083 -3.3806193719964828 0.4045689351685869 -1.8407327899512649 6.3906653464185155 -4.9561613714661314 -4.116372565084073 -2.1156491232093275 7.114617191993225 -4.530849988368253 -4.582020170891336 4.036756731796849 1.2852297772313106 -1.2406114933263
33 396 0 0 0 -2.4843053462529303 8.394399424646846 0.5389596145350593 -1.0235555984484102 -1.706440792278274 -2.9601679184975165 0.5305080750478225 -2.5871208841750493 5.174502674453027 -5.053570966446568 -4.2365054533903646 -1.8616285934607075 8.35028725989945 -6.297760550284997 -3.516359531615684 3.904862137867199 1.8813463687070675 -1.536681119369151
